OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,repeatID
146580,400411360,SFO-2006CACDFLAC019169,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC019169,,,,,,,,2006,9/4/2006,247,1305.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.3,B,34.0202,-117.9505,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,301
146628,400411409,SFO-2006CACDFLAC019188,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC019188,,,,,,,,2006,9/4/2006,247,1723.0,Human,Debris and open burning,,missing date,,,0.3,B,34.0202,-117.9505,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,301
146676,400411458,SFO-2006CACDFLAC016212,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC016212,,,,,,,,2006,7/27/2006,208,1704.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,33.3327,-118.336,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,419
146690,400411473,SFO-2006CACDFLAC015072,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC015072,,,,,,,,2006,7/14/2006,195,1850.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.9491,-118.291,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,148
146947,400411742,SFO-2006CACDFLAC003254,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC003254,,,,,,,,2006,2/12/2006,43,1415.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.21,A,34.6712,-118.1425,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,101
147031,400411827,SFO-2006CACDFLAC015062,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC015062,,,,,,,,2006,7/14/2006,195,1642.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.9491,-118.291,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,148
147244,400412052,SFO-2006CACDFLAC022782,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC022782,,,,,,,,2006,10/22/2006,295,313.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,34.3811,-118.4126,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,142
147464,400412288,SFO-2006CACDFSCU005327,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU005327,,,,,,,,2006,9/11/2006,254,1248.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.820802,-122.27656,MISSING/NOT SPECIFIED,CA,ALAMEDA,6001.0,Alameda County,348
147881,400412724,SFO-2006CACDFLAC018569,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC018569,,,,,,,,2006,8/27/2006,239,1721.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.0548,-117.76,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,234
147939,400412782,SFO-2006CACDFLAC014358,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC014358,,,,,,,,2006,7/6/2006,187,1002.0,Human,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.5727,-118.084,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,176
147985,400412830,SFO-2006CACDFKRN061973,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,KRN061973,,,,,,,,2006,7/14/2006,195,1635.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,35.424873,-118.967738,MISSING/NOT SPECIFIED,CA,KERN,6029.0,Kern County,256
148032,400412878,SFO-2006CACDFNEU000535,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,NEU000535,,,,,,,,2006,10/29/2006,302,2158.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,39.130853,-121.632016,MISSING/NOT SPECIFIED,CA,SUTTER,6101.0,Sutter County,122
148141,400412994,SFO-2006CACDFLAC014368,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC014368,,,,,,,,2006,7/6/2006,187,1215.0,Human,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.5727,-118.084,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,176
148482,400413350,SFO-2007CACDFLAC017137,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC017137,,,,,,,,2007,8/5/2007,217,1530.0,Human,Smoking,,missing date,,,0.11,A,34.675,-118.132,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,392
148686,400413561,SFO-2007CACDFLAC004882,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC004882,,,,,,,,2007,3/3/2007,62,1833.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.7006,-118.0985,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,132
148702,400413577,SFO-2007CACDFLAC017145,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC017145,,,,,,,,2007,8/5/2007,217,1726.0,Human,Arson/incendiarism,,missing date,,,0.11,A,34.5726,-118.0219,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,578
148752,400413627,SFO-2007CACDFSBC000829,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SBC000829,,,,,,,,2007,10/5/2007,278,2310.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,34.426342,-119.811291,MISSING/NOT SPECIFIED,CA,SANTA BARBARA,6083.0,Santa Barbara County,444
148792,400413667,SFO-2007CACDFMVU007063,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MVU007063,,,,,,,,2007,8/26/2007,238,1626.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,32.576815,-116.962332,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,414
148967,400413848,SFO-2007CACDFLNU001311,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LNU001311,,,,,,,,2007,8/19/2007,231,1444.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,38.432174,-122.705071,MISSING/NOT SPECIFIED,CA,SONOMA,6097.0,Sonoma County,594
149192,400414085,SFO-2007CACDFLAC007494,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC007494,,,,,,,,2007,4/5/2007,95,1433.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.0909,-118.0707,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,521
149319,400414218,SFO-2007CACDFLAC008508,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC008508,,,,,,,,2007,4/18/2007,108,1554.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.8045,-118.1733,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,505
149549,400414461,SFO-2007CACDFAEU007627,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU007627,,,,,,,,2007,6/26/2007,177,1108.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,38.49,-121.4,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,292
149586,400414498,SFO-2007CACDFLAC015791,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC015791,,,,,,,,2007,7/19/2007,200,1801.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.4392,-118.5574,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,412
149791,400414711,SFO-2007CACDFAEU007618,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU007618,,,,,,,,2007,6/26/2007,177,636.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,38.49,-121.4,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,292
149801,400414721,SFO-2007CACDFMVU001289,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MVU001289,,,,,,,,2007,10/24/2007,297,1406.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,32.66494,-116.955667,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,160
150250,400415187,SFO-2007CACDFLAC003878,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC003878,,,,,,,,2007,2/18/2007,49,1204.0,Human,Misuse of fire by a minor,Minor,missing date,,,0.11,A,33.9962,-118.0675,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,491
150338,400415276,SFO-2007CACDFLAC003882,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC003882,,,,,,,,2007,2/18/2007,49,1301.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.9962,-118.0675,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,491
150340,400415278,SFO-2007CACDFLAC004877,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC004877,,,,,,,,2007,3/3/2007,62,1739.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.7006,-118.0985,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,132
150490,400415433,SFO-2007CACDFLAC008494,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC008494,,,,,,,,2007,4/18/2007,108,1255.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.8045,-118.1733,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,505
150687,400415633,SFO-2007CACDFLNU001309,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LNU001309,,,,,,,,2007,8/19/2007,231,436.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,38.432174,-122.705071,MISSING/NOT SPECIFIED,CA,SONOMA,6097.0,Sonoma County,594
150706,400415653,SFO-2007CACDFSBC000828,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SBC000828,,,,,,,,2007,10/5/2007,278,1351.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,34.426342,-119.811291,MISSING/NOT SPECIFIED,CA,SANTA BARBARA,6083.0,Santa Barbara County,444
150737,400415684,SFO-2007CACDFLAC017153,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC017153,,,,,,,,2007,8/5/2007,217,1931.0,Human,Arson/incendiarism,,missing date,,,0.11,A,34.5726,-118.0219,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,578
150775,400415723,SFO-2007CACDFMVU001288,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MVU001288,,,,,,,,2007,10/24/2007,297,1030.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,32.66494,-116.955667,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,160
150904,400415860,SFO-2007CACDFLAC014405,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC014405,,,,,,,,2007,7/2/2007,183,1536.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.9401,-118.291,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,152
150925,400415882,SFO-2007CACDFLAC017160,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC017160,,,,,,,,2007,8/5/2007,217,2057.0,Human,Smoking,,missing date,,,0.11,A,34.675,-118.132,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,392
151048,400416012,SFO-2007CACDFLAC015763,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC015763,,,,,,,,2007,7/19/2007,200,1152.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.4392,-118.5574,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,412
151117,400416086,SFO-2007CACDFLAC007501,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC007501,,,,,,,,2007,4/5/2007,95,1559.0,Human,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.0909,-118.0707,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,521
151131,400416100,SFO-2007CACDFLAC016343,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC016343,,,,,,,,2007,7/26/2007,207,1608.0,Human,Smoking,,missing date,,,0.5,B,34.6603,-118.1526,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,458
151276,400416255,SFO-2007CACDFMVU007068,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MVU007068,,,,,,,,2007,8/26/2007,238,1842.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,32.576815,-116.962332,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,414
151308,400416288,SFO-2007CACDFLAC014415,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC014415,,,,,,,,2007,7/2/2007,183,1726.0,Human,Arson/incendiarism,,missing date,,,0.11,A,33.9401,-118.291,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,152
151654,400416651,SFO-2007CACDFLAC016350,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC016350,,,,,,,,2007,7/26/2007,207,1740.0,Human,Equipment and vehicle use,,missing date,,,0.5,B,34.6603,-118.1526,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,458
151804,400416812,SFO-2008CACDFSCU143005,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU143005,,,,,,,,2008,5/22/2008,143,1511.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.253096,-121.967346,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,157
151957,400416971,SFO-2008CACDFKRN081660,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,KRN081660,,,,,,,,2008,6/3/2008,155,1605.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.01,A,35.383378,-118.926046,MISSING/NOT SPECIFIED,CA,KERN,6029.0,Kern County,529
152309,400417332,SFO-2008CACDFNEU214012,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,NEU214012,,,,,,,,2008,8/1/2008,214,1438.0,Human,Equipment and vehicle use,,missing date,,,0.1,A,39.125466,-121.574145,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County,369
152581,400417618,SFO-2008CACDFTCU801474,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU801474,,,,,,,,2008,5/22/2008,143,1746.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,1.0,B,37.960412,-121.246414,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,360
152735,400417776,SFO-2008CACDFTCU801471,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU801471,,,,,,,,2008,5/22/2008,143,1418.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,1.0,B,37.960412,-121.246414,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,360
153011,400418065,SFO-2008CACDFTCU802953,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU802953,,,,,,,,2008,10/10/2008,284,1755.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.927668,-121.256126,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,304
153145,400418200,SFO-2008CACDFKRN081665,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,KRN081665,,,,,,,,2008,6/3/2008,155,2314.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.01,A,35.383378,-118.926046,MISSING/NOT SPECIFIED,CA,KERN,6029.0,Kern County,529
153812,400418888,SFO-2008CACDFAEU000221,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU000221,,,,,,,,2008,9/10/2008,254,438.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,38.929441,-119.980744,MISSING/NOT SPECIFIED,CA,EL DORADO,6017.0,El Dorado County,539
153923,400418999,SFO-2008CACDFAEU000222,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU000222,,,,,,,,2008,9/10/2008,254,1802.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,38.929441,-119.980744,MISSING/NOT SPECIFIED,CA,EL DORADO,6017.0,El Dorado County,539
154115,400419194,SFO-2008CACDFTCU802954,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU802954,,,,,,,,2008,10/10/2008,284,1938.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.927668,-121.256126,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,304
154197,400419281,SFO-2008CACDFNEU214014,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,NEU214014,,,,,,,,2008,8/1/2008,214,1624.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,39.125466,-121.574145,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County,369
154261,400419346,SFO-2008CACDFSCU143006,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU143006,,,,,,,,2008,5/22/2008,143,1556.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.253096,-121.967346,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,157
154847,400422990,SFO-2009-CACDFLAC013681,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC013681,,,,,,,,2009,6/19/2009,170,1307.0,Human,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.9382,-118.2994,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,92
154858,400423001,SFO-2009-CACDFLAC013712,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC013712,,,,,,,,2009,6/19/2009,170,1940.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.9382,-118.2994,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,92
155093,400423265,SFO-2009-CACDFLAC017883,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC017883,,,,,,,,2009,8/8/2009,220,132.0,Human,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.8766,-118.0678,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,495
155305,400423481,SFO-2009-CACDFTCU901214,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU901214,,,,,,,,2009,4/27/2009,117,2126.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.992986,-121.287,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,471
155364,400423542,SFO-2009-CACDFLAC015012,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC015012,,,,,,,,2009,7/4/2009,185,2245.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,33.902,-118.1814,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,185
155468,400423677,SFO-2009-CACDFBDU902788,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,BDU902788,,,,,,,,2009,7/4/2009,185,1205.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.2,A,34.118401,-117.507671,MISSING/NOT SPECIFIED,CA,SAN BERNARDINO,6071.0,San Bernardino County,322
155505,400423716,SFO-2009-CACDFMVU009428,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MVU009428,,,,,,,,2009,10/23/2009,296,1711.0,Human,Arson/incendiarism,,missing date,,,1.0,B,32.7041,-117.0937,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,108
155789,400424008,SFO-2009-CACDFTCU902529,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU902529,,,,,,,,2009,8/28/2009,240,1825.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.950547,-121.290498,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,575
155871,400424104,SFO-2009-CACDFBDU902791,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,BDU902791,,,,,,,,2009,7/4/2009,185,1427.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.2,A,34.118401,-117.507671,MISSING/NOT SPECIFIED,CA,SAN BERNARDINO,6071.0,San Bernardino County,322
155933,400424166,SFO-2009-CACDFTCU901213,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU901213,,,,,,,,2009,4/27/2009,117,1836.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.992986,-121.287,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,471
