OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_PLUS_INCIDENT_JOIN_ID,ICS_209_PLUS_COMPLEX_JOIN_ID,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,NWCG_CAUSE_CLASSIFICATION,NWCG_GENERAL_CAUSE,NWCG_CAUSE_AGE_CATEGORY,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,repeatID
149951,400414876,SFO-2007CACDFMVU001281,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MVU001281,,,,,,,,2007,10/23/2007,296,1000.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,1.0,B,32.66494,-116.955667,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,153
149990,400414918,SFO-2007CACDFLAC016780,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC016780,,,,,,,,2007,8/1/2007,213,11.0,Human,Arson/incendiarism,,missing date,,,0.3,B,34.6529,-118.2005,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,438
150076,400415007,SFO-2007CACDFAEU007579,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU007579,,,,,,,,2007,6/25/2007,176,1133.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,38.47,-121.4,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,332
150127,400415059,SFO-2007CACDFNEU165011,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,NEU165011,,,,,,,,2007,6/14/2007,165,1323.0,Human,Smoking,,missing date,,,2.0,B,39.128481,-121.508772,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County,195
150576,400415521,SFO-2007CACDFLAC009652,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC009652,,,,,,,,2007,5/3/2007,123,828.0,Human,Missing data/not specified/undetermined,,missing date,,,0.5,B,33.8425,-118.2519,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,422
150751,400415698,SFO-2007CACDFLAC016787,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC016787,,,,,,,,2007,8/1/2007,213,454.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.21,A,34.6529,-118.2005,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,438
150838,400415788,SFO-2007CACDFLAC004560,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC004560,,,,,,,,2007,2/27/2007,58,1351.0,Human,Misuse of fire by a minor,Minor,missing date,,,0.7,B,33.8304,-118.2584,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,364
150914,400415871,SFO-2007CACDFNEU165012,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,NEU165012,,,,,,,,2007,6/14/2007,165,1437.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.3,B,39.128481,-121.508772,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County,195
151046,400416009,SFO-2007CACDFLAC004583,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC004583,,,,,,,,2007,2/27/2007,58,2013.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,1.0,B,33.8304,-118.2584,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,364
151171,400416141,SFO-2007CACDFTCU001223,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU001223,,,,,,,,2007,7/6/2007,187,1603.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.649041,-120.975251,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,544
151266,400416245,SFO-2007CACDFTCU000107,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU000107,,,,,,,,2007,6/28/2007,179,2058.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,2.0,B,37.712818,-121.252282,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,264
151380,400416368,SFO-2007CACDFSCU000196,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU000196,,,,,,,,2007,4/13/2007,103,1411.0,Human,Missing data/not specified/undetermined,,missing date,,,0.2,A,37.429014,-122.167921,MISSING/NOT SPECIFIED,CA,SANTA CLARA,6085.0,Santa Clara County,420
151648,400416645,SFO-2007CACDFAEU007595,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU007595,,,,,,,,2007,6/25/2007,176,1720.0,Human,Equipment and vehicle use,,missing date,,,1.0,B,38.47,-121.4,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,332
151688,400416689,SFO-2007CACDFLAC011491,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC011491,,,,,,,,2007,5/26/2007,146,1853.0,Human,Missing data/not specified/undetermined,,missing date,,,1.21,B,33.9621,-118.3687,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,564
151699,400416701,SFO-2007CACDFLAC009694,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC009694,,,,,,,,2007,5/3/2007,123,1814.0,Human,Missing data/not specified/undetermined,,missing date,,,0.11,A,33.8425,-118.2519,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,422
152650,400417690,SFO-2008CACDFTCU001213,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU001213,,,,,,,,2008,7/11/2008,193,1511.0,Human,Equipment and vehicle use,,missing date,,,10.0,C,37.678178,-120.994046,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,270
152834,400417879,SFO-2008CACDFLAC022739,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC022739,,,,,,,,2008,10/7/2008,281,1402.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.5,B,34.0202,-118.1907,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,108
152968,400418021,SFO-2008CACDFSCU804072,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU804072,,,,,,,,2008,6/11/2008,163,731.0,Human,Equipment and vehicle use,,missing date,,,5.0,B,37.930402,-122.108747,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,453
153486,400418554,SFO-2008CACDFSCU804071,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU804071,,,,,,,,2008,6/11/2008,163,721.0,Human,Equipment and vehicle use,,missing date,,,3.0,B,37.930402,-122.108747,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,453
153493,400418561,SFO-2008CACDFLAC022756,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC022756,,,,,,,,2008,10/7/2008,281,1747.0,Human,Smoking,,missing date,,,0.21,A,34.0202,-118.1907,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,108
153683,400418754,SFO-2008CACDFNEU162015,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,NEU162015,,,,,,,,2008,6/10/2008,162,1448.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,39.125664,-121.575287,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County,441
153984,400419063,SFO-2008CACDFLAC023567,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC023567,,,,,,,,2008,10/18/2008,292,109.0,Human,Missing data/not specified/undetermined,,missing date,,,0.5,B,34.2956,-118.3989,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,227
154025,400419104,SFO-2008CACDFTCU001214,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU001214,,,,,,,,2008,7/11/2008,193,1841.0,Human,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.678178,-120.994046,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,270
154379,400419470,SFO-2008CACDFLAC023626,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC023626,,,,,,,,2008,10/18/2008,292,1834.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.2956,-118.3989,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,227
154635,400419734,SFO-2008CACDFNEU162010,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,NEU162010,,,,,,,,2008,6/10/2008,162,1309.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.2,A,39.125664,-121.575287,MISSING/NOT SPECIFIED,CA,YUBA,6115.0,Yuba County,441
154789,400422931,SFO-2009-CACDFLAC020241,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC020241,,,,,,,,2009,9/5/2009,248,2355.0,Human,Equipment and vehicle use,,missing date,,,1.0,B,34.0884,-117.9041,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,454
155230,400423405,SFO-2009-CACDFLAC020202,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC020202,,,,,,,,2009,9/5/2009,248,1542.0,Human,Equipment and vehicle use,,missing date,,,0.11,A,34.0884,-117.9041,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,454
155433,400423642,SFO-2009-CACDFBDU901820,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,BDU901820,,,,,,,,2009,5/5/2009,125,2202.0,Human,Missing data/not specified/undetermined,,missing date,,,0.2,A,34.071,-117.515,MISSING/NOT SPECIFIED,CA,SAN BERNARDINO,6071.0,San Bernardino County,119
155692,400423909,SFO-2009-CACDFKRN090955,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,KRN090955,,,,,,,,2009,4/5/2009,95,1843.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.01,A,35.216347,-118.83481,MISSING/NOT SPECIFIED,CA,KERN,6029.0,Kern County,331
156001,400424238,SFO-2009-CACDFMVU000733,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MVU000733,,,,,,,,2009,6/17/2009,168,1449.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.5,B,32.594886,-117.032757,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,211
156174,400424440,SFO-2009-CACDFBDU901815,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,BDU901815,,,,,,,,2009,5/5/2009,125,1725.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.3,B,34.071,-117.515,MISSING/NOT SPECIFIED,CA,SAN BERNARDINO,6071.0,San Bernardino County,119
156783,400425082,SFO-2009-CACDFLAC004037,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC004037,,,,,,,,2009,2/20/2009,51,2325.0,Human,Misuse of fire by a minor,Minor,missing date,,,0.11,A,33.9381,-118.0025,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,213
156938,400425260,SFO-2009-CACDFKRN090951,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,KRN090951,,,,,,,,2009,4/5/2009,95,1249.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.2,A,35.216347,-118.83481,MISSING/NOT SPECIFIED,CA,KERN,6029.0,Kern County,331
157083,400425413,SFO-2009-CACDFLAC004020,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC004020,,,,,,,,2009,2/20/2009,51,1830.0,Human,Missing data/not specified/undetermined,,missing date,,,0.22,A,33.9381,-118.0025,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,213
157333,400425685,SFO-2009-CACDFMVU005296,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,MVU005296,,,,,,,,2009,6/17/2009,168,1447.0,Human,Smoking,,missing date,,,1.0,B,32.594886,-117.032757,MISSING/NOT SPECIFIED,CA,SAN DIEGO,6073.0,San Diego County,211
157696,400426139,SFO-2010-CACDFSCU003040,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU003040,,,,,,,,2010,5/6/2010,126,1006.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,37.9562,-121.6609,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,499
158236,400427264,SFO-2010-CACDFLAC014555,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC014555,,,,,,,,2010,6/30/2010,181,1732.0,Human,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.5802,-118.0752,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,474
158404,400427624,SFO-2010-CACDFTCU005947,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU005947,,,,,,,,2010,9/2/2010,245,1323.0,Human,Missing data/not specified/undetermined,,missing date,,,0.02,A,37.9661,-122.056,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,220
158596,400428217,SFO-2010-CACDFSCU006787,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU006787,,,,,,,,2010,10/7/2010,280,1127.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,3.0,B,37.9772,-121.613,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,307
158650,400428276,SFO-2010-CACDFTCU015778,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU015778,,,,,,,,2010,7/15/2010,196,1732.0,Human,Missing data/not specified/undetermined,,missing date,,,3.0,B,34.5656,-118.0752,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,443
158814,400428626,SFO-2010-CACDFLAC014528,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LAC014528,,,,,,,,2010,6/30/2010,181,1203.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,1.0,B,34.5802,-118.0752,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,474
159053,400429076,SFO-2010-CACDFTCU015777,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU015777,,,,,,,,2010,7/15/2010,196,1728.0,Human,Missing data/not specified/undetermined,,missing date,,,0.11,A,34.5656,-118.0752,MISSING/NOT SPECIFIED,CA,LOS ANGELES,6037.0,Los Angeles County,443
159068,400429093,SFO-2010-CACDFTCU005946,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU005946,,,,,,,,2010,9/2/2010,245,1308.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.2,A,37.8859,-122.1935,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,607
159099,400429307,SFO-2010-CACDFTCU005942,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU005942,,,,,,,,2010,9/2/2010,245,1128.0,Human,Missing data/not specified/undetermined,,missing date,,,0.05,A,37.9661,-122.056,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,220
159232,400429449,SFO-2010-CACDFSCU003046,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU003046,,,,,,,,2010,5/6/2010,126,1455.0,Human,Missing data/not specified/undetermined,,missing date,,,0.01,A,37.9562,-121.6609,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,499
159279,400429714,SFO-2010-CACDFSCU006778,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU006778,,,,,,,,2010,10/7/2010,280,49.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,2.0,B,37.9772,-121.613,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,307
159290,400429726,SFO-2010-CACDFTCU001746,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU001746,,,,,,,,2010,6/17/2010,168,2017.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.954458,-121.22717,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,172
159411,400429849,SFO-2010-CACDFTCU004489,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU004489,,,,,,,,2010,7/3/2010,184,2237.0,Human,Equipment and vehicle use,,missing date,,,5.0,B,38.0744,-121.6614,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,649
159743,400430549,SFO-2010-CACDFTCU004473,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU004473,,,,,,,,2010,7/3/2010,184,1009.0,Human,Missing data/not specified/undetermined,,missing date,,,2.0,B,38.0744,-121.6614,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,649
160133,400431504,SFO-2010-CACDFTCU001737,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU001737,,,,,,,,2010,6/17/2010,168,39.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,1.5,B,37.954458,-121.22717,MISSING/NOT SPECIFIED,CA,SAN JOAQUIN,6077.0,San Joaquin County,172
160163,400431535,SFO-2010-CACDFTCU005949,NONFED,ST-NASF,ST/C&L,USCACDF,California Department of Forestry & Fire Protection,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU005949,,,,,,,,2010,9/2/2010,245,1526.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.1,A,37.8859,-122.1935,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,607
162035,400514240,SFO-2020CACDFKRN202105,NONFED,ST-NASF,ST/C&L,USCAKRN,Kern County Fire Department,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,KRN202105,,,,,,,,2020,5/26/2020,147,1652.0,Human,Equipment and vehicle use,,missing date,,,20.2,C,35.316666,-119.533333,MISSING/NOT SPECIFIED,CA,KERN,6029.0,Kern County,125
162418,400518166,SFO-2019CACDFAEU017721,NONFED,ST-NASF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU017721,,,,,,,,2019,10/30/2019,303,2311.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,1.0,B,38.698531,-121.338046,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,447
162810,400521642,SFO-2019CACDFLNU019552,NONFED,ST-NASF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LNU019552,,,,,,,,2019,8/5/2019,217,1150.0,Human,Missing data/not specified/undetermined,,missing date,,,1.0,B,38.285131,-122.637944,MISSING/NOT SPECIFIED,CA,SONOMA,6097.0,Sonoma County,347
163182,400525274,SFO-2019CACDFLNU706019,NONFED,ST-NASF,ST/C&L,USCALNU,Sonoma-Lake Napa Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,LNU706019,,,,,,,,2019,7/6/2019,187,1618.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.01,A,38.483333,-122.033333,MISSING/NOT SPECIFIED,CA,SOLANO,6095.0,Solano County,268
163290,400525483,SFO-2019CACDFBEU000169,NONFED,ST-NASF,ST/C&L,USCABEU,San Benito-Monterey Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,BEU000169,,,,,,,,2019,6/12/2019,163,2336.0,Human,Equipment and vehicle use,,missing date,,,0.25,A,36.555725,-121.750142,MISSING/NOT SPECIFIED,CA,MONTEREY,6053.0,Monterey County,357
163871,400532011,SFO-2019CACDFBEU000339,NONFED,ST-NASF,ST/C&L,USCABEU,San Benito-Monterey Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,BEU000339,,,,,,,,2019,6/12/2019,163,2344.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.21,A,36.555725,-121.750142,MISSING/NOT SPECIFIED,CA,MONTEREY,6053.0,Monterey County,357
164218,400538040,SFO-2019CACDFNEU190042,NONFED,ST-NASF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,NEU190042,,,,,,,,2019,4/27/2019,117,1134.0,Human,Debris and open burning,,missing date,,,0.2,A,39.006027,-121.053239,MISSING/NOT SPECIFIED,CA,PLACER,6061.0,Placer County,641
164261,400538251,SFO-2019CACDFAEU017688,NONFED,ST-NASF,ST/C&L,USCAAEU,Amador-El Dorado Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,AEU017688,,,,,,,,2019,10/30/2019,303,1210.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,2.0,B,38.698531,-121.338046,MISSING/NOT SPECIFIED,CA,SACRAMENTO,6067.0,Sacramento County,447
164339,400538412,SFO-2019CACDFNEU002059,NONFED,ST-NASF,ST/C&L,USCANEU,Nevada-Yuba-Placer Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,NEU002059,,ATHENS AV  PCF_PAIGE1,,,,,,2019,8/24/2019,236,1129.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,2.0,B,38.839046,-121.307371,MISSING/NOT SPECIFIED,CA,PLACER,6061.0,Placer County,313
164652,400541711,SFO-2019CACDFRRU008521,NONFED,ST-NASF,ST/C&L,USCARRU,Riverside Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,RRU008521,,,,,,,,2019,7/4/2019,185,2009.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,0.5,B,33.654234,-114.604525,MISSING/NOT SPECIFIED,CA,RIVERSIDE,6065.0,Riverside County,567
164777,400541966,SFO-2019CACDFTCU000556,NONFED,ST-NASF,ST/C&L,USCATCU,Tuolumne-Calaveras Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,TCU000556,,,,,,,,2019,5/13/2019,133,1454.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,10.0,C,37.642574,-120.595286,MISSING/NOT SPECIFIED,CA,STANISLAUS,6099.0,Stanislaus County,576
164909,400544896,SFO-2019CACDFSCU000524,NONFED,ST-NASF,ST/C&L,USCASCU,Santa Clara Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU000524,,,,,,,,2019,7/26/2019,207,1613.0,Missing data/not specified/undetermined,Missing data/not specified/undetermined,,missing date,,,7.0,B,37.896489,-121.858744,MISSING/NOT SPECIFIED,CA,CONTRA COSTA,6013.0,Contra Costa County,235
165027,400545137,SFO-2019CACDFSCU191779,NONFED,ST-NASF,ST/C&L,USCASCU,Santa Clara Unit,CACDF,"Headquarters, California Department of Forestry & Fire Protection",,SCU191779,,,,,,,,2019,5/28/2019,148,1706.0,Human,Equipment and vehicle use,,missing date,,,5.0,B,37.757166,-121.814956,MISSING/NOT SPECIFIED,CA,,,,300
